@relation RNA
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute class1 {0,1}
@attribute class2 {0,1}
@attribute class3 {0,1}
@attribute class4 {0,1}
@attribute class37 {0,1}
@attribute class5 {0,1}
@attribute class16 {0,1}
@attribute class7 {0,1}
@attribute class9 {0,1}
@attribute class12 {0,1}
@attribute class17 {0,1}
@attribute class23 {0,1}
@attribute class8 {0,1}
@attribute class24 {0,1}
@attribute class32 {0,1}
@attribute class34 {0,1}
@attribute class35 {0,1}
@attribute class38 {0,1}
@attribute class39 {0,1}
@data
0.0,0.01815819,0.0,0.01815819,0.01815819,0.05447456,0.01815819,0.03631638,0.0,0.03631638,0.01815819,0.01815819,0.01815819,0.01815819,0.05447456,0.03631638,0.2169885,0.19671458,0.22313316,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.02072936,0.0,0.06218809,0.02072936,0.0,0.0,0.0,0.0,0.02072936,0.0,0.02072936,0.10364681,0.06218809,0.0,0.06218809,0.06218809,0.26739721,0.1670235,0.13026269,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0147349,0.04420469,0.0147349,0.0,0.0147349,0.05893958,0.04420469,0.0147349,0.02946979,0.0147349,0.0,0.0147349,0.0147349,0.0,0.0147349,0.0147349,0.26106778,0.20643929,0.22306013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03387116,0.03387116,0.01693558,0.01693558,0.0,0.05080673,0.03387116,0.01693558,0.03387116,0.0,0.0,0.03387116,0.01693558,0.01693558,0.03387116,0.01693558,0.22844418,0.1648143,0.25109438,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.01794506,0.05383517,0.03589011,0.05383517,0.0,0.0,0.01794506,0.01794506,0.05383517,0.03589011,0.01794506,0.03589011,0.0,0.03589011,0.01794506,0.26352535,0.17676864,0.16491476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.01791489,0.05374468,0.03582979,0.07165957,0.0,0.0,0.01791489,0.0,0.05374468,0.03582979,0.01791489,0.03582979,0.01791489,0.01791489,0.01791489,0.25968583,0.1806285,0.16555802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01966929,0.01966929,0.01966929,0.01966929,0.01966929,0.0,0.0,0.0,0.03933857,0.0,0.03933857,0.07867714,0.0,0.0,0.11801572,0.03933857,0.2309458,0.15800021,0.19799899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02950622,0.01475311,0.01475311,0.01475311,0.01475311,0.01475311,0.02950622,0.0,0.01475311,0.04425933,0.02950622,0.01475311,0.01475311,0.0,0.02950622,0.0,0.31506656,0.17164077,0.23298361,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.02402958,0.04805916,0.02402958,0.0,0.0,0.12014791,0.0,0.07208875,0.07208875,0.0,0.0,0.02402958,0.02402958,0.02402958,0.07208875,0.04805916,0.15511997,0.16126064,0.13093901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02571031,0.05142063,0.02571031,0.0,0.0,0.10284125,0.0,0.07713094,0.07713094,0.0,0.0,0.02571031,0.02571031,0.02571031,0.07713094,0.02571031,0.16736568,0.14098179,0.15173596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.01706334,0.01706334,0.0,0.01706334,0.03412667,0.05119001,0.03412667,0.03412667,0.03412667,0.01706334,0.0,0.05119001,0.03412667,0.01706334,0.23737306,0.1922706,0.21202628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01881435,0.03762869,0.03762869,0.01881435,0.05644304,0.01881435,0.01881435,0.01881435,0.0,0.01881435,0.01881435,0.03762869,0.03762869,0.03762869,0.01881435,0.0,0.24004824,0.25772232,0.10712819,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02246478,0.02246478,0.02246478,0.0,0.04492956,0.08985912,0.0,0.04492956,0.0,0.02246478,0.02246478,0.02246478,0.0,0.04492956,0.04492956,0.06739434,0.17667403,0.21322675,0.13833884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.04191514,0.04191514,0.0,0.02095757,0.02095757,0.0,0.02095757,0.06287271,0.0,0.08383028,0.04191514,0.0,0.0,0.08383028,0.02095757,0.18480242,0.21549944,0.15958914,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0170722,0.0,0.03414439,0.0170722,0.0170722,0.0170722,0.0170722,0.0170722,0.0170722,0.03414439,0.03414439,0.05121659,0.0,0.0170722,0.06828879,0.0170722,0.23915683,0.21751035,0.16774448,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.02594069,0.0,0.05188138,0.02594069,0.05188138,0.12970345,0.0,0.02594069,0.02594069,0.0,0.02594069,0.05188138,0.0,0.07782207,0.0,0.07782207,0.11928852,0.14832653,0.16168976,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.04500967,0.02250484,0.02250484,0.04500967,0.02250484,0.02250484,0.0,0.02250484,0.06751451,0.0,0.04500967,0.02250484,0.0,0.02250484,0.06751451,0.04500967,0.14992914,0.18151565,0.19595365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02393312,0.04786624,0.02393312,0.0,0.04786624,0.11966561,0.0,0.04786624,0.0,0.0,0.0,0.04786624,0.02393312,0.04786624,0.04786624,0.02393312,0.19955733,0.13465955,0.16318757,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.02926606,0.02926606,0.01463303,0.01463303,0.02926606,0.0,0.02926606,0.01463303,0.01463303,0.01463303,0.01463303,0.04389909,0.0,0.02926606,0.02926606,0.01463303,0.26375936,0.23298073,0.18133326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01582041,0.01582041,0.0,0.03164082,0.03164082,0.0,0.01582041,0.01582041,0.0,0.01582041,0.04746124,0.04746124,0.0,0.03164082,0.04746124,0.03164082,0.22892994,0.25363473,0.16938626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04757521,0.0,0.09515042,0.0,0.02378761,0.02378761,0.0,0.02378761,0.09515042,0.02378761,0.04757521,0.02378761,0.0,0.02378761,0.04757521,0.02378761,0.16532925,0.18422481,0.15090623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09245186,0.01849037,0.03698074,0.01849037,0.05547112,0.03698074,0.01849037,0.01849037,0.01849037,0.03698074,0.01849037,0.0,0.0,0.01849037,0.01849037,0.0,0.20092056,0.23760247,0.15468877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02425716,0.04851433,0.02425716,0.04851433,0.02425716,0.04851433,0.0,0.04851433,0.07277149,0.02425716,0.0,0.0,0.02425716,0.0,0.07277149,0.02425716,0.19008551,0.18046889,0.14430234,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.04029087,0.02014544,0.02014544,0.0,0.0,0.0,0.0,0.0,0.06043631,0.08058175,0.04029087,0.02014544,0.06043631,0.08058175,0.20422602,0.18335324,0.18936657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.04278104,0.04278104,0.04278104,0.02139052,0.02139052,0.02139052,0.0,0.02139052,0.04278104,0.0,0.02139052,0.04278104,0.04278104,0.0,0.04278104,0.04278104,0.18630652,0.2015997,0.16289289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.05292021,0.0264601,0.10584042,0.0,0.07938031,0.0,0.0264601,0.0,0.0264601,0.0264601,0.07938031,0.05292021,0.07938031,0.18200632,0.14362474,0.11870673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05915295,0.0,0.0394353,0.01971765,0.0,0.0,0.0,0.0,0.0394353,0.0,0.05915295,0.0788706,0.01971765,0.0,0.09858825,0.0,0.22804382,0.15197933,0.20590621,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.05211194,0.08685324,0.0,0.10422388,0.0,0.0,0.0,0.01737065,0.05211194,0.03474129,0.0,0.0,0.0,0.0,0.0,0.24494807,0.1741392,0.23349978,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02258299,0.02258299,0.0,0.04516597,0.02258299,0.02258299,0.0,0.04516597,0.02258299,0.02258299,0.0,0.04516597,0.02258299,0.02258299,0.09033194,0.04516597,0.21213275,0.13954118,0.19666636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.01754141,0.01754141,0.01754141,0.01754141,0.0,0.0,0.05262424,0.0,0.03508283,0.03508283,0.03508283,0.01754141,0.03508283,0.05262424,0.05262424,0.22603628,0.19437055,0.19368208,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.03754612,0.01877306,0.01877306,0.01877306,0.0,0.0,0.07509224,0.0,0.03754612,0.05631918,0.01877306,0.03754612,0.01877306,0.03754612,0.0,0.24433262,0.2081762,0.17202999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05518727,0.02759363,0.0,0.02759363,0.05518727,0.0,0.0,0.05518727,0.0,0.02759363,0.11037454,0.0,0.02759363,0.05518727,0.02759363,0.0,0.16686464,0.18282706,0.18121652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0474782,0.0,0.0474782,0.0237391,0.0474782,0.0474782,0.0,0.07121729,0.0237391,0.0237391,0.0474782,0.0237391,0.0,0.07121729,0.0237391,0.0,0.17151633,0.17337679,0.15658583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.04246208,0.04246208,0.0,0.0,0.02123104,0.0,0.0,0.08492416,0.0,0.02123104,0.08492416,0.0,0.0,0.04246208,0.04246208,0.06369312,0.1313802,0.17548721,0.24728074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.08656309,0.03462523,0.0,0.0,0.0,0.0,0.03462523,0.0,0.06925047,0.03462523,0.0,0.12118832,0.0,0.28706502,0.04754038,0.28451702,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.06196208,0.0,0.02065403,0.04130805,0.0,0.04130805,0.04130805,0.04130805,0.08261611,0.02065403,0.0,0.04130805,0.02065403,0.04130805,0.2084709,0.20375656,0.13338394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05318759,0.0,0.05318759,0.0,0.0,0.0,0.0177292,0.0177292,0.05318759,0.03545839,0.07091678,0.0177292,0.0,0.0,0.03545839,0.0177292,0.22702524,0.20847548,0.19218617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01885293,0.03770586,0.05655879,0.0,0.01885293,0.0,0.0,0.03770586,0.03770586,0.01885293,0.07541172,0.01885293,0.01885293,0.01885293,0.01885293,0.01885293,0.18881008,0.21763458,0.1976438,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.05383808,0.0,0.01794603,0.05383808,0.01794603,0.05383808,0.01794603,0.03589205,0.03589205,0.03589205,0.0,0.05383808,0.01794603,0.0,0.20610757,0.18215322,0.21692664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.04640105,0.0,0.04640105,0.04640105,0.09280209,0.0,0.0,0.0,0.02320052,0.04640105,0.0,0.02320052,0.0,0.02320052,0.04640105,0.09280209,0.20749219,0.18481605,0.12048078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0150793,0.0,0.0,0.03015859,0.0,0.03015859,0.04523789,0.0,0.0150793,0.0150793,0.03015859,0.04523789,0.0,0.04523789,0.03015859,0.0,0.26350214,0.21607538,0.21883655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.01447211,0.0,0.0,0.02894422,0.0,0.04341633,0.04341633,0.0,0.01447211,0.01447211,0.02894422,0.04341633,0.0,0.04341633,0.02894422,0.0,0.25225965,0.21482416,0.22900189,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.03634194,0.0,0.07268389,0.01817097,0.05451292,0.0,0.0,0.01817097,0.0,0.03634194,0.01817097,0.05451292,0.03634194,0.01817097,0.03634194,0.0,0.250808,0.14338428,0.20604634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.01829487,0.01829487,0.03658974,0.01829487,0.01829487,0.01829487,0.01829487,0.01829487,0.01829487,0.01829487,0.03658974,0.03658974,0.03658974,0.03658974,0.03658974,0.25754315,0.24341174,0.11485285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02054891,0.06164674,0.0,0.02054891,0.04109783,0.04109783,0.02054891,0.06164674,0.04109783,0.0,0.0,0.0,0.0,0.06164674,0.02054891,0.04109783,0.17368387,0.2207644,0.17402453,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.02142621,0.08570486,0.04285243,0.04285243,0.0,0.0,0.02142621,0.02142621,0.02142621,0.04285243,0.04285243,0.02142621,0.06427864,0.02142621,0.23323087,0.09958486,0.21723377,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.03602835,0.01801417,0.0,0.03602835,0.0,0.01801417,0.01801417,0.03602835,0.0,0.01801417,0.01801417,0.05404252,0.05404252,0.01801417,0.05404252,0.0,0.28193648,0.21239934,0.12736652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0360404,0.0180202,0.0180202,0.0,0.0,0.0180202,0.0,0.0360404,0.0360404,0.0720808,0.0360404,0.0,0.0720808,0.0360404,0.26178012,0.20112941,0.15866626,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.01869003,0.01869003,0.0560701,0.01869003,0.01869003,0.01869003,0.01869003,0.01869003,0.0560701,0.01869003,0.03738006,0.03738006,0.0,0.01869003,0.03738006,0.0,0.25191366,0.23074961,0.12484605,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.05681282,0.01893761,0.01893761,0.01893761,0.03787521,0.01893761,0.01893761,0.05681282,0.03787521,0.0,0.05681282,0.05681282,0.0,0.21121501,0.19781486,0.19328038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.05681282,0.01893761,0.01893761,0.01893761,0.03787521,0.01893761,0.01893761,0.05681282,0.03787521,0.0,0.05681282,0.05681282,0.0,0.21121501,0.19781486,0.19328038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.02849327,0.0,0.01424664,0.01424664,0.02849327,0.0,0.01424664,0.01424664,0.02849327,0.07123318,0.0,0.02849327,0.04273991,0.02849327,0.28987357,0.21869889,0.17800155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.03808496,0.05712744,0.01904248,0.01904248,0.01904248,0.03808496,0.01904248,0.01904248,0.01904248,0.0,0.0,0.03808496,0.03808496,0.0,0.01904248,0.05712744,0.22899488,0.23840283,0.13271019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.03808496,0.05712744,0.01904248,0.01904248,0.01904248,0.03808496,0.01904248,0.01904248,0.01904248,0.0,0.0,0.03808496,0.03808496,0.0,0.01904248,0.05712744,0.22899488,0.23840283,0.13271019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.03808496,0.05712744,0.01904248,0.01904248,0.01904248,0.03808496,0.01904248,0.01904248,0.01904248,0.0,0.0,0.03808496,0.03808496,0.0,0.01904248,0.05712744,0.22899488,0.23840283,0.13271019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.01724693,0.03449385,0.03449385,0.01724693,0.03449385,0.03449385,0.01724693,0.01724693,0.01724693,0.03449385,0.01724693,0.01724693,0.01724693,0.0,0.01724693,0.05174078,0.24983791,0.18670773,0.18402197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.03701872,0.01850936,0.0,0.01850936,0.0,0.05552807,0.01850936,0.03701872,0.03701872,0.01850936,0.01850936,0.03701872,0.0,0.01850936,0.05552807,0.01850936,0.21247273,0.20639042,0.19244034,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.01457061,0.07285304,0.01457061,0.04371183,0.07285304,0.0,0.01457061,0.0,0.01457061,0.01457061,0.0,0.0,0.05828243,0.0,0.0,0.0,0.29742113,0.07164849,0.31037699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0430069,0.0430069,0.02150345,0.06451035,0.0430069,0.02150345,0.0,0.02150345,0.02150345,0.02150345,0.02150345,0.02150345,0.0430069,0.0,0.0430069,0.0,0.21803451,0.17867783,0.17321865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0249823,0.0,0.0,0.0249823,0.09992921,0.0249823,0.12491152,0.0,0.0,0.0,0.0249823,0.0,0.14989382,0.0,0.0249823,0.20600127,0.17621684,0.11813583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.04403782,0.02201891,0.04403782,0.11009456,0.02201891,0.04403782,0.02201891,0.02201891,0.02201891,0.02201891,0.0,0.08807565,0.0,0.0,0.18352304,0.2051481,0.1489317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.01759135,0.0,0.03518269,0.03518269,0.0,0.01759135,0.01759135,0.01759135,0.05277404,0.03518269,0.03518269,0.01759135,0.0,0.01759135,0.05277404,0.01759135,0.23282359,0.22837405,0.16938409,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.03689014,0.0,0.01844507,0.03689014,0.01844507,0.01844507,0.09222535,0.0,0.01844507,0.01844507,0.01844507,0.01844507,0.09222535,0.0,0.0,0.23611686,0.18525192,0.19128475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0203847,0.0407694,0.0,0.0,0.08153881,0.0203847,0.06115411,0.0407694,0.0407694,0.0,0.0203847,0.0203847,0.0203847,0.06115411,0.0,0.23218556,0.17953104,0.16020466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02132918,0.04265837,0.04265837,0.06398755,0.08531674,0.02132918,0.0,0.0,0.02132918,0.0,0.04265837,0.02132918,0.02132918,0.04265837,0.0,0.02132918,0.1762349,0.15524974,0.22060248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.04670081,0.02335041,0.04670081,0.04670081,0.02335041,0.02335041,0.0,0.04670081,0.07005122,0.02335041,0.02335041,0.0,0.02335041,0.02335041,0.04670081,0.02335041,0.18638184,0.14476803,0.17849159,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02038481,0.0,0.06115444,0.04076963,0.02038481,0.0,0.0,0.0,0.04076963,0.02038481,0.10192407,0.02038481,0.04076963,0.0,0.02038481,0.0,0.21675032,0.14719939,0.24873884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0347554,0.0173777,0.0173777,0.0,0.0,0.0173777,0.0173777,0.0,0.08688849,0.0521331,0.0173777,0.0347554,0.0521331,0.0347554,0.19694188,0.21992104,0.20082771,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.06802414,0.06802414,0.0,0.01700603,0.03401207,0.01700603,0.01700603,0.01700603,0.03401207,0.0,0.03401207,0.0,0.01700603,0.01700603,0.01700603,0.0,0.19301907,0.15375834,0.29609588,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.05755055,0.01918352,0.01918352,0.0,0.01918352,0.07673407,0.01918352,0.05755055,0.0,0.03836703,0.01918352,0.01918352,0.0,0.03836703,0.01918352,0.0,0.22453509,0.1780619,0.19454916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.03847314,0.03847314,0.0,0.07694629,0.0,0.0,0.01923657,0.0,0.03847314,0.01923657,0.05770972,0.0,0.0,0.05770972,0.03847314,0.26709312,0.21246338,0.13571206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.01622067,0.01622067,0.0,0.03244133,0.03244133,0.0,0.01622067,0.0,0.0,0.0,0.048662,0.06488267,0.0,0.03244133,0.048662,0.048662,0.22427743,0.25159253,0.16727537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.01773624,0.0,0.03547248,0.0,0.03547248,0.01773624,0.01773624,0.0,0.0,0.03547248,0.07094495,0.01773624,0.0,0.03547248,0.0,0.10641743,0.2136777,0.17140363,0.22472143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.11870501,0.023741,0.047482,0.0,0.047482,0.023741,0.0,0.07122301,0.023741,0.023741,0.0,0.0,0.0,0.07122301,0.023741,0.07122301,0.16412788,0.11482037,0.17500871,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.03712053,0.0,0.0,0.01856027,0.01856027,0.03712053,0.03712053,0.03712053,0.01856027,0.03712053,0.0,0.01856027,0.03712053,0.09280134,0.24704202,0.17787029,0.18532207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02524389,0.02524389,0.07573167,0.0,0.02524389,0.02524389,0.0,0.07573167,0.05048778,0.0,0.05048778,0.02524389,0.02524389,0.05048778,0.0,0.05048778,0.17327618,0.12729128,0.19455475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.04359643,0.02179822,0.02179822,0.0,0.0,0.04359643,0.0,0.06539465,0.02179822,0.02179822,0.02179822,0.04359643,0.0,0.02179822,0.06539465,0.06539465,0.17994287,0.17811926,0.18417533,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02184953,0.02184953,0.04369905,0.0,0.02184953,0.0,0.0,0.08739811,0.04369905,0.02184953,0.04369905,0.02184953,0.0,0.04369905,0.04369905,0.06554858,0.18030773,0.14565255,0.19335013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.04570235,0.0,0.06855352,0.0,0.0,0.02285117,0.0,0.04570235,0.04570235,0.04570235,0.02285117,0.02285117,0.02285117,0.02285117,0.02285117,0.0914047,0.19895836,0.12680688,0.19436008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.02538122,0.05076243,0.02538122,0.05076243,0.02538122,0.0,0.07614365,0.05076243,0.02538122,0.05076243,0.0,0.0,0.05076243,0.02538122,0.05076243,0.17633284,0.11667049,0.19937234,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.01687812,0.0,0.05063435,0.0,0.0,0.03375623,0.03375623,0.03375623,0.03375623,0.05063435,0.01687812,0.0,0.01687812,0.01687812,0.0,0.05063435,0.297936,0.14038757,0.207236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.01473076,0.01473076,0.02946152,0.01473076,0.0,0.02946152,0.02946152,0.02946152,0.02946152,0.02946152,0.02946152,0.01473076,0.02946152,0.01473076,0.0,0.01473076,0.30101384,0.13111696,0.24379247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.04027143,0.0,0.06040715,0.0,0.0,0.0,0.02013572,0.06040715,0.04027143,0.04027143,0.02013572,0.0,0.02013572,0.04027143,0.0,0.06040715,0.26114993,0.11630621,0.21982952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.03852783,0.0,0.05779175,0.0,0.01926392,0.05779175,0.01926392,0.03852783,0.01926392,0.03852783,0.01926392,0.01926392,0.01926392,0.01926392,0.0,0.03852783,0.27097088,0.12180142,0.20268547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.04478073,0.0,0.0671711,0.0,0.0,0.02239037,0.0,0.04478073,0.02239037,0.02239037,0.04478073,0.04478073,0.02239037,0.02239037,0.02239037,0.08956146,0.1926349,0.1476344,0.18953303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02277984,0.02277984,0.04555968,0.0,0.02277984,0.0,0.0,0.09111935,0.04555968,0.02277984,0.06833951,0.0,0.0,0.06833951,0.04555968,0.04555968,0.17070892,0.14339581,0.18473884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.03662443,0.0,0.05493664,0.0,0.01831221,0.0,0.01831221,0.05493664,0.01831221,0.03662443,0.0,0.03662443,0.01831221,0.03662443,0.01831221,0.05493664,0.27171295,0.11600464,0.2094137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.06266746,0.04177831,0.04177831,0.0,0.04177831,0.0,0.0,0.06266746,0.02088915,0.02088915,0.04177831,0.0,0.02088915,0.04177831,0.0,0.04177831,0.19429063,0.15354959,0.21348755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02293222,0.02293222,0.04586443,0.02293222,0.02293222,0.02293222,0.0,0.09172887,0.04586443,0.02293222,0.02293222,0.02293222,0.02293222,0.04586443,0.04586443,0.0,0.20373569,0.15579542,0.15889235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.03950118,0.03950118,0.01975059,0.03950118,0.01975059,0.01975059,0.01975059,0.01975059,0.0,0.05925177,0.01975059,0.03950118,0.03950118,0.03950118,0.23967156,0.14199711,0.20356892,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.04159784,0.0,0.06239676,0.0,0.02079892,0.04159784,0.02079892,0.04159784,0.02079892,0.04159784,0.0,0.02079892,0.0,0.04159784,0.02079892,0.04159784,0.26781354,0.12028093,0.19592713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.03895955,0.03895955,0.01947978,0.01947978,0.01947978,0.01947978,0.01947978,0.01947978,0.0,0.05843933,0.01947978,0.03895955,0.03895955,0.05843933,0.23638526,0.13993699,0.21460243,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.04716611,0.0,0.07074917,0.02358306,0.02358306,0.02358306,0.0,0.02358306,0.02358306,0.02358306,0.0,0.07074917,0.02358306,0.02358306,0.04716611,0.07074917,0.20588481,0.09131729,0.20755372,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02323181,0.02323181,0.04646363,0.02323181,0.02323181,0.0,0.0,0.02323181,0.04646363,0.02323181,0.0,0.04646363,0.02323181,0.0,0.06969544,0.09292725,0.214772,0.16904826,0.15154348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
