@relation RNA
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute class20 {0,1}
@attribute class19 {0,1}
@attribute class26 {0,1}
@data
0.01806791,0.03613581,0.0,0.0,0.03613581,0.01806791,0.01806791,0.05420372,0.0,0.01806791,0.01806791,0.03613581,0.0,0.03613581,0.03613581,0.05420372,0.22954043,0.18804115,0.20299237,1,1,0
0.0,0.02451565,0.04903131,0.02451565,0.07354696,0.0,0.0,0.0,0.02451565,0.0,0.07354696,0.04903131,0.0,0.04903131,0.02451565,0.02451565,0.22675002,0.155413,0.20107089,1,1,0
0.02303127,0.02303127,0.0690938,0.0,0.02303127,0.04606254,0.0,0.04606254,0.04606254,0.02303127,0.02303127,0.02303127,0.04606254,0.02303127,0.02303127,0.02303127,0.21138615,0.16084688,0.16714161,1,1,0
0.02292337,0.02292337,0.02292337,0.0,0.02292337,0.02292337,0.0,0.02292337,0.04584675,0.02292337,0.02292337,0.02292337,0.0,0.0,0.06877012,0.13754025,0.17410086,0.16028839,0.20714326,1,1,0
0.0,0.0,0.06181515,0.02060505,0.0,0.02060505,0.0,0.02060505,0.06181515,0.02060505,0.02060505,0.0412101,0.0412101,0.0,0.06181515,0.0824202,0.18454345,0.19047135,0.17167409,1,1,0
0.0,0.01486923,0.01486923,0.01486923,0.0,0.0,0.01486923,0.01486923,0.01486923,0.0,0.04460769,0.05947693,0.02973846,0.01486923,0.05947693,0.01486923,0.26430478,0.1786481,0.24479326,1,1,1
0.0213858,0.04277161,0.06415741,0.0213858,0.06415741,0.0,0.0,0.0213858,0.04277161,0.0213858,0.04277161,0.0213858,0.0213858,0.04277161,0.0213858,0.0,0.21594518,0.20445158,0.13050136,1,1,0
0.0,0.04599543,0.04599543,0.02299771,0.02299771,0.0,0.0,0.04599543,0.06899314,0.0,0.0,0.04599543,0.02299771,0.02299771,0.06899314,0.04599543,0.21736382,0.14575508,0.17692682,1,1,0
0.0,0.01802691,0.03605382,0.01802691,0.01802691,0.03605382,0.01802691,0.01802691,0.03605382,0.01802691,0.01802691,0.05408073,0.01802691,0.0,0.05408073,0.01802691,0.24931642,0.17769388,0.19442459,1,1,1
0.0,0.01802691,0.03605382,0.01802691,0.01802691,0.03605382,0.01802691,0.01802691,0.03605382,0.01802691,0.01802691,0.05408073,0.01802691,0.0,0.05408073,0.01802691,0.24931642,0.17769388,0.19442459,1,1,0
0.0,0.05167471,0.0,0.03444981,0.05167471,0.05167471,0.0172249,0.0,0.0,0.0,0.0172249,0.03444981,0.03444981,0.0172249,0.0172249,0.03444981,0.26180677,0.17957191,0.19689834,1,1,0
0.02181553,0.02181553,0.02181553,0.0,0.0,0.06544659,0.0,0.10907766,0.0,0.04363106,0.02181553,0.02181553,0.02181553,0.04363106,0.06544659,0.02181553,0.19240139,0.1538905,0.17376642,1,1,0
0.01969094,0.05907281,0.01969094,0.07876374,0.07876374,0.01969094,0.0,0.0,0.01969094,0.03938187,0.01969094,0.0,0.03938187,0.0,0.03938187,0.0,0.25693326,0.16795959,0.14190656,1,1,0
0.0,0.0,0.0,0.0,0.0,0.1063434,0.0,0.18610096,0.0,0.02658585,0.02658585,0.0,0.0,0.13292925,0.02658585,0.07975755,0.14627928,0.13842727,0.13040474,1,1,0
0.01723223,0.01723223,0.03446445,0.0,0.03446445,0.01723223,0.01723223,0.01723223,0.0,0.0,0.01723223,0.0689289,0.01723223,0.03446445,0.01723223,0.05169668,0.22468246,0.24253545,0.17090534,1,1,0
0.08452412,0.0,0.04226206,0.04226206,0.0,0.0,0.0,0.0,0.04226206,0.0,0.02113103,0.08452412,0.04226206,0.0,0.08452412,0.0,0.24296157,0.10101578,0.21227099,1,1,0
0.0,0.0,0.04403782,0.02201891,0.04403782,0.11009456,0.02201891,0.04403782,0.02201891,0.02201891,0.02201891,0.02201891,0.0,0.08807565,0.0,0.0,0.18352304,0.2051481,0.1489317,1,1,0
0.0,0.0203847,0.0407694,0.0,0.0,0.08153881,0.0203847,0.06115411,0.0407694,0.0407694,0.0,0.0203847,0.0203847,0.0203847,0.06115411,0.0,0.23218556,0.17953104,0.16020466,1,1,0
0.0,0.0369918,0.0,0.0369918,0.0184959,0.0184959,0.0184959,0.0369918,0.0184959,0.0184959,0.0184959,0.0184959,0.0369918,0.0184959,0.0554877,0.0369918,0.21321204,0.20041237,0.19796169,1,1,1
0.02120071,0.04240142,0.06360213,0.0,0.02120071,0.0,0.0,0.04240142,0.06360213,0.0,0.06360213,0.02120071,0.0,0.02120071,0.04240142,0.02120071,0.14546998,0.20721347,0.22330234,1,1,0
0.01938576,0.01938576,0.03877152,0.0,0.01938576,0.01938576,0.0,0.03877152,0.01938576,0.01938576,0.03877152,0.05815728,0.01938576,0.01938576,0.07754304,0.0,0.24520404,0.15892851,0.18876647,1,1,1
0.0447395,0.0,0.02236975,0.0447395,0.0,0.02236975,0.0,0.02236975,0.0447395,0.0,0.0447395,0.06710925,0.02236975,0.02236975,0.06710925,0.0447395,0.21469996,0.12288387,0.1926514,1,1,0
0.0225093,0.0,0.0450186,0.0450186,0.0450186,0.0,0.0,0.0225093,0.0,0.0450186,0.0,0.0225093,0.0225093,0.0450186,0.0225093,0.13505579,0.19835924,0.14846554,0.18047995,1,1,0
0.04120032,0.02060016,0.02060016,0.04120032,0.06180049,0.0,0.0,0.0,0.0,0.04120032,0.0,0.04120032,0.02060016,0.02060016,0.06180049,0.06180049,0.23366489,0.14053319,0.19319852,1,1,0
0.0,0.01928375,0.01928375,0.01928375,0.01928375,0.0,0.01928375,0.0,0.01928375,0.01928375,0.05785124,0.03856749,0.0,0.01928375,0.03856749,0.0,0.25298064,0.23582783,0.22193535,1,1,0
0.0,0.02117246,0.0,0.06351738,0.06351738,0.0,0.04234492,0.02117246,0.04234492,0.0,0.06351738,0.02117246,0.0,0.08468984,0.02117246,0.0,0.23893116,0.17939009,0.1370571,1,1,0
0.0699471,0.0466314,0.0233157,0.0466314,0.0233157,0.0,0.0,0.0233157,0.0932628,0.0,0.0,0.0233157,0.0233157,0.0,0.0932628,0.0233157,0.17968553,0.20249057,0.12819421,1,1,0
0.0,0.02191868,0.04383736,0.02191868,0.02191868,0.0,0.0,0.04383736,0.04383736,0.0,0.02191868,0.04383736,0.02191868,0.02191868,0.06575604,0.06575604,0.21178351,0.1429421,0.20690081,1,1,0
0.017138,0.03427601,0.017138,0.03427601,0.05141401,0.017138,0.017138,0.017138,0.0,0.0,0.03427601,0.03427601,0.017138,0.05141401,0.0,0.017138,0.23793319,0.18818163,0.21398708,1,1,0
0.0404425,0.02022125,0.02022125,0.0404425,0.0404425,0.0,0.0,0.02022125,0.02022125,0.0404425,0.02022125,0.02022125,0.02022125,0.0,0.06066375,0.06066375,0.24550315,0.17450264,0.15534795,1,1,0
0.06802414,0.06802414,0.0,0.01700603,0.03401207,0.01700603,0.01700603,0.01700603,0.03401207,0.0,0.03401207,0.0,0.01700603,0.01700603,0.01700603,0.0,0.19301907,0.15375834,0.29609588,1,1,0
0.06483113,0.04322075,0.04322075,0.04322075,0.04322075,0.0,0.02161038,0.0,0.04322075,0.0,0.02161038,0.02161038,0.02161038,0.02161038,0.0,0.04322075,0.25343475,0.13821501,0.17614271,1,1,0
0.03634194,0.0,0.07268389,0.01817097,0.05451292,0.0,0.0,0.01817097,0.0,0.03634194,0.01817097,0.05451292,0.03634194,0.01817097,0.03634194,0.0,0.250808,0.14338428,0.20604634,1,1,0
0.01565587,0.03131175,0.06262349,0.0,0.04696762,0.0,0.01565587,0.01565587,0.01565587,0.04696762,0.03131175,0.01565587,0.03131175,0.0,0.01565587,0.0,0.25548604,0.23648905,0.16359571,1,1,0
0.04785244,0.0,0.04785244,0.02392622,0.02392622,0.07177866,0.0,0.04785244,0.04785244,0.02392622,0.04785244,0.02392622,0.0,0.07177866,0.02392622,0.0,0.16497028,0.17710265,0.15547646,1,1,0
0.04370938,0.02185469,0.04370938,0.02185469,0.04370938,0.0,0.0,0.04370938,0.0,0.04370938,0.04370938,0.0,0.04370938,0.02185469,0.0,0.0,0.22807242,0.14753676,0.25286109,1,1,0
0.0,0.03905945,0.0,0.0,0.03905945,0.05858918,0.01952973,0.03905945,0.01952973,0.01952973,0.01952973,0.01952973,0.0,0.03905945,0.01952973,0.05858918,0.22779157,0.20783274,0.17378117,1,1,0
0.0,0.02205459,0.06616377,0.0,0.04410918,0.04410918,0.0,0.06616377,0.02205459,0.04410918,0.0,0.04410918,0.02205459,0.04410918,0.02205459,0.0,0.17062096,0.21450408,0.17378316,1,1,0
0.0,0.01568731,0.0,0.01568731,0.01568731,0.06274925,0.03137462,0.03137462,0.0,0.03137462,0.01568731,0.01568731,0.01568731,0.04706194,0.01568731,0.01568731,0.23041451,0.21571824,0.22443369,1,1,1
0.0,0.01408913,0.0,0.0,0.01408913,0.01408913,0.01408913,0.02817826,0.0,0.02817826,0.05635652,0.04226739,0.0,0.01408913,0.04226739,0.04226739,0.21572943,0.20418993,0.27011976,1,1,0
0.0,0.03859453,0.01929727,0.01929727,0.01929727,0.03859453,0.01929727,0.0,0.01929727,0.0,0.01929727,0.03859453,0.01929727,0.01929727,0.01929727,0.0578918,0.26200813,0.16401521,0.22662586,1,1,1
0.0,0.01577802,0.04733406,0.0,0.04733406,0.0,0.01577802,0.0,0.0,0.04733406,0.04733406,0.03155604,0.0,0.01577802,0.01577802,0.0,0.27163634,0.20599864,0.23836068,1,1,1
0.0,0.03742483,0.01871242,0.01871242,0.03742483,0.03742483,0.01871242,0.01871242,0.01871242,0.01871242,0.01871242,0.01871242,0.01871242,0.01871242,0.01871242,0.05613725,0.23499826,0.19244063,0.19831279,1,1,0
0.0,0.0,0.06878811,0.02292937,0.02292937,0.02292937,0.0,0.02292937,0.06878811,0.02292937,0.02292937,0.04585874,0.0,0.02292937,0.09171748,0.02292937,0.16259594,0.20125974,0.17755694,1,1,0
0.0,0.0,0.0,0.0,0.01367163,0.0410149,0.0410149,0.01367163,0.0,0.0410149,0.0410149,0.02734327,0.0,0.02734327,0.01367163,0.0,0.27846508,0.26165994,0.20011395,1,1,0
0.04160364,0.02080182,0.04160364,0.04160364,0.02080182,0.0,0.0,0.04160364,0.06240546,0.0,0.0,0.06240546,0.02080182,0.02080182,0.1040091,0.0,0.19363616,0.1445985,0.18332346,1,1,0
0.0,0.08365646,0.0,0.01673129,0.11711904,0.03346258,0.01673129,0.01673129,0.0,0.03346258,0.0,0.0,0.0,0.01673129,0.01673129,0.0,0.31614527,0.08802457,0.24447304,1,1,1
0.0,0.02122793,0.0849117,0.0,0.04245585,0.02122793,0.0,0.0,0.06368378,0.04245585,0.04245585,0.02122793,0.0,0.0,0.02122793,0.02122793,0.16909759,0.21852905,0.23027069,1,1,1
0.0210248,0.0210248,0.0,0.0420496,0.0210248,0.0210248,0.0210248,0.06307441,0.0,0.0,0.0,0.0210248,0.0210248,0.08409921,0.0,0.10512401,0.22742966,0.13360351,0.19744599,1,1,0
0.06609708,0.02203236,0.02203236,0.06609708,0.0,0.02203236,0.0,0.02203236,0.02203236,0.0,0.02203236,0.02203236,0.08812944,0.0,0.04406472,0.02203236,0.20520979,0.14287178,0.21127124,1,1,0
0.0,0.0,0.02371856,0.02371856,0.0,0.0,0.0,0.09487423,0.02371856,0.02371856,0.02371856,0.04743711,0.02371856,0.04743711,0.07115567,0.07115567,0.21917445,0.12352212,0.1829323,1,1,0
0.0200075,0.06002251,0.04001501,0.0,0.06002251,0.0200075,0.0,0.0200075,0.0,0.0,0.0,0.06002251,0.04001501,0.0200075,0.0200075,0.08003002,0.21341461,0.22241411,0.12400617,1,1,0
0.07413334,0.02471111,0.07413334,0.02471111,0.04942223,0.04942223,0.0,0.0,0.04942223,0.0,0.04942223,0.02471111,0.02471111,0.02471111,0.0,0.02471111,0.20550821,0.175001,0.12526849,1,1,0
0.0,0.01966979,0.01966979,0.01966979,0.0,0.01966979,0.0,0.03933958,0.03933958,0.01966979,0.05900937,0.01966979,0.01966979,0.0,0.07867916,0.05900937,0.16696874,0.21389194,0.20607374,1,1,0
0.0,0.0,0.0,0.03537505,0.0,0.0,0.01768752,0.03537505,0.0,0.03537505,0.03537505,0.03537505,0.05306257,0.01768752,0.05306257,0.0,0.28751853,0.13880823,0.25529782,1,1,0
0.08319948,0.04159974,0.0,0.02079987,0.04159974,0.0,0.0,0.04159974,0.0,0.04159974,0.02079987,0.0,0.02079987,0.0,0.04159974,0.08319948,0.19556944,0.16327628,0.20435699,1,0,1
0.05429105,0.01809702,0.03619403,0.01809702,0.05429105,0.05429105,0.01809702,0.0,0.03619403,0.01809702,0.01809702,0.01809702,0.0,0.03619403,0.01809702,0.01809702,0.17987213,0.23194713,0.17194935,1,1,0
0.0,0.04343154,0.02171577,0.02171577,0.0651473,0.04343154,0.0,0.0651473,0.0,0.02171577,0.02171577,0.02171577,0.02171577,0.0651473,0.02171577,0.02171577,0.23507918,0.12918482,0.17970489,1,1,0
0.0661199,0.0,0.0661199,0.04407993,0.04407993,0.0,0.0,0.02203997,0.02203997,0.04407993,0.0,0.02203997,0.04407993,0.02203997,0.02203997,0.04407993,0.21808286,0.14697559,0.17210225,1,1,0
0.01891122,0.0,0.0,0.07564487,0.01891122,0.0,0.01891122,0.0,0.03782244,0.01891122,0.0,0.05673365,0.01891122,0.01891122,0.09455609,0.01891122,0.27143244,0.15298199,0.17845,1,1,0
0.0,0.01624317,0.06497269,0.01624317,0.08121586,0.03248634,0.0,0.01624317,0.0,0.08121586,0.03248634,0.0,0.0,0.01624317,0.01624317,0.01624317,0.24025249,0.1837662,0.1861452,1,1,0
0.01655353,0.0,0.01655353,0.0,0.0,0.01655353,0.01655353,0.01655353,0.01655353,0.01655353,0.01655353,0.09932119,0.0,0.01655353,0.08276766,0.0,0.29150683,0.16964851,0.20777403,1,1,0
0.0,0.05843432,0.0,0.01947811,0.03895621,0.01947811,0.01947811,0.03895621,0.03895621,0.0,0.0,0.05843432,0.0,0.03895621,0.07791243,0.0,0.24466716,0.20657868,0.13971391,1,1,0
0.0,0.01517975,0.0,0.0303595,0.04553924,0.0,0.04553924,0.0,0.0,0.0,0.0,0.06071899,0.01517975,0.07589874,0.01517975,0.01517975,0.30549726,0.24722186,0.12850617,1,1,0
0.0,0.0,0.06453712,0.02151237,0.0,0.0,0.0,0.02151237,0.06453712,0.0,0.0860495,0.04302475,0.02151237,0.02151237,0.06453712,0.04302475,0.19253628,0.19066754,0.16503632,1,1,1
0.0,0.03560505,0.01186835,0.0,0.0237367,0.0237367,0.03560505,0.01186835,0.0237367,0.0474734,0.03560505,0.0,0.0,0.0,0.01186835,0.0,0.28837348,0.25376057,0.19676222,1,1,1
0.02051681,0.08206725,0.0,0.02051681,0.08206725,0.0,0.0,0.04103363,0.0,0.04103363,0.0,0.0,0.02051681,0.0,0.04103363,0.08206725,0.26104641,0.12629241,0.18180811,1,1,1
0.04698953,0.0,0.0,0.04698953,0.02349477,0.09397907,0.0,0.0704843,0.0,0.02349477,0.02349477,0.02349477,0.02349477,0.0704843,0.04698953,0.02349477,0.18845827,0.15420355,0.14045331,1,1,0
0.0,0.014194,0.028388,0.0,0.014194,0.014194,0.014194,0.014194,0.014194,0.014194,0.085164,0.056776,0.0,0.014194,0.042582,0.014194,0.23919798,0.22046461,0.19968141,1,1,0
0.0,0.0,0.02618713,0.02618713,0.02618713,0.0,0.0,0.10474851,0.0,0.0,0.05237426,0.05237426,0.0,0.13093564,0.02618713,0.05237426,0.18737643,0.13324242,0.18182572,1,1,0
0.04135219,0.0,0.02067609,0.02067609,0.0,0.0,0.0,0.04135219,0.04135219,0.04135219,0.04135219,0.04135219,0.02067609,0.0,0.10338047,0.0,0.21908165,0.13715978,0.23023667,1,1,0
0.0,0.0340325,0.01701625,0.0,0.0,0.05104875,0.0340325,0.0340325,0.05104875,0.01701625,0.068065,0.01701625,0.0,0.0340325,0.01701625,0.0,0.22524959,0.19016512,0.2102278,1,1,0
0.0,0.0,0.03319694,0.0,0.01659847,0.01659847,0.0,0.08299236,0.01659847,0.06639389,0.06639389,0.0,0.0,0.03319694,0.03319694,0.03319694,0.18744259,0.19344239,0.22075171,1,1,0
0.02706988,0.0,0.02706988,0.02706988,0.0,0.05413976,0.0,0.05413976,0.02706988,0.02706988,0.02706988,0.02706988,0.0,0.05413976,0.05413976,0.10827953,0.18591948,0.16891411,0.13083866,1,1,0
0.01628826,0.01628826,0.01628826,0.0,0.01628826,0.03257653,0.01628826,0.03257653,0.01628826,0.03257653,0.03257653,0.03257653,0.0,0.01628826,0.04886479,0.03257653,0.25628275,0.21412158,0.17125387,1,1,0
0.0,0.0,0.02047052,0.0,0.0,0.08188208,0.02047052,0.08188208,0.02047052,0.02047052,0.04094104,0.02047052,0.0,0.08188208,0.02047052,0.02047052,0.17707455,0.18452035,0.20852417,1,1,0
0.07412636,0.07412636,0.02470879,0.0,0.04941757,0.04941757,0.0,0.07412636,0.02470879,0.0,0.0,0.02470879,0.0,0.04941757,0.02470879,0.04941757,0.15301359,0.18462976,0.14347214,1,1,0
0.02259037,0.02259037,0.04518074,0.02259037,0.02259037,0.04518074,0.0,0.02259037,0.04518074,0.02259037,0.04518074,0.02259037,0.0,0.02259037,0.04518074,0.0677711,0.20934065,0.20772312,0.10853851,1,1,0
0.04590252,0.04590252,0.02295126,0.0,0.0,0.02295126,0.0,0.11475629,0.02295126,0.0,0.0,0.04590252,0.02295126,0.06885378,0.04590252,0.04590252,0.17757449,0.13208101,0.1854168,1,1,0
0.0163184,0.0326368,0.0326368,0.0,0.0326368,0.0163184,0.0163184,0.04895521,0.0,0.06527361,0.0163184,0.0,0.0326368,0.0,0.0,0.0163184,0.31296651,0.17476622,0.18589924,1,1,0
0.0,0.01997614,0.05992842,0.0,0.01997614,0.0,0.0,0.03995228,0.03995228,0.03995228,0.03995228,0.03995228,0.0,0.01997614,0.05992842,0.01997614,0.20588266,0.21818444,0.17641008,1,1,0
0.0,0.0,0.01748094,0.01748094,0.01748094,0.03496188,0.0,0.03496188,0.0,0.03496188,0.0874047,0.03496188,0.0,0.01748094,0.05244282,0.03496188,0.18271795,0.21154156,0.22115981,1,1,0
0.0,0.04057904,0.04057904,0.0,0.04057904,0.04057904,0.0,0.02028952,0.0,0.0,0.0,0.08115808,0.06086856,0.02028952,0.04057904,0.04057904,0.24841147,0.15072838,0.17478026,1,1,0
0.04973074,0.0,0.07459611,0.02486537,0.0,0.02486537,0.0,0.02486537,0.02486537,0.0,0.09946148,0.04973074,0.04973074,0.04973074,0.0,0.02486537,0.15356337,0.1787808,0.17034845,1,1,0
0.10387927,0.0,0.10387927,0.0,0.0,0.0,0.0,0.05193963,0.10387927,0.0,0.02596982,0.05193963,0.02596982,0.05193963,0.02596982,0.0,0.16158136,0.13984107,0.15321143,1,1,0
0.01934531,0.0,0.07738124,0.0,0.01934531,0.0,0.01934531,0.01934531,0.03869062,0.01934531,0.01934531,0.05803593,0.03869062,0.03869062,0.01934531,0.0,0.23659639,0.24214803,0.13434938,1,1,1
0.0379265,0.01896325,0.0379265,0.0,0.0379265,0.075853,0.01896325,0.01896325,0.0,0.0379265,0.0,0.0379265,0.01896325,0.0379265,0.0,0.01896325,0.23556115,0.16232013,0.20389049,1,1,1
0.02030006,0.02030006,0.06090018,0.02030006,0.02030006,0.02030006,0.0,0.02030006,0.02030006,0.0,0.06090018,0.06090018,0.04060012,0.02030006,0.02030006,0.02030006,0.23496902,0.15910199,0.17962772,1,1,0
0.0,0.04606484,0.06909727,0.0,0.04606484,0.09212969,0.0,0.04606484,0.04606484,0.04606484,0.02303242,0.0,0.0,0.02303242,0.02303242,0.0,0.17167559,0.17417535,0.19350062,1,1,0
0.0,0.0,0.0,0.04411952,0.04411952,0.0,0.0,0.02205976,0.0,0.08823904,0.0,0.04411952,0.0,0.0,0.1102988,0.06617928,0.27948417,0.17668121,0.12469917,1,1,1
0.0,0.0,0.0,0.0,0.0,0.02430395,0.0,0.07291185,0.02430395,0.02430395,0.0486079,0.07291185,0.0,0.0486079,0.09721581,0.02430395,0.20702395,0.16271247,0.19279246,1,1,0
0.04324077,0.08648154,0.02162038,0.0,0.06486115,0.08648154,0.0,0.02162038,0.02162038,0.02162038,0.02162038,0.0,0.0,0.0,0.02162038,0.04324077,0.17410319,0.19996145,0.1719073,1,1,0
0.0,0.0,0.0,0.0,0.01288354,0.05153418,0.03865063,0.02576709,0.0,0.05153418,0.0,0.02576709,0.0,0.02576709,0.03865063,0.01288354,0.29689409,0.16738968,0.25227825,1,1,0
0.0,0.01375702,0.0,0.0,0.0,0.0,0.02751405,0.0550281,0.0,0.04127107,0.08254215,0.01375702,0.0,0.02751405,0.02751405,0.02751405,0.23092089,0.18772492,0.26494263,1,1,0
0.0,0.0,0.01025597,0.01025597,0.0,0.01025597,0.04102388,0.01025597,0.01025597,0.04102388,0.08204776,0.01025597,0.0,0.01025597,0.01025597,0.0,0.28290295,0.26375057,0.20720321,1,1,1
0.02533975,0.02533975,0.02533975,0.0506795,0.02533975,0.07601925,0.0,0.07601925,0.0506795,0.02533975,0.02533975,0.0,0.0,0.0506795,0.0506795,0.0,0.14698388,0.1722124,0.17400875,1,1,0
0.04294523,0.04294523,0.08589045,0.04294523,0.04294523,0.02147261,0.0,0.02147261,0.06441784,0.0,0.02147261,0.02147261,0.04294523,0.04294523,0.0,0.0,0.19245549,0.16374499,0.14992942,1,1,0
0.05226635,0.0,0.0,0.02613318,0.02613318,0.07839953,0.0,0.07839953,0.0,0.0,0.0,0.07839953,0.0,0.10453271,0.07839953,0.02613318,0.18717517,0.10152605,0.16250206,1,1,1
0.0,0.01866369,0.05599107,0.01866369,0.01866369,0.0,0.0,0.05599107,0.0,0.03732738,0.01866369,0.03732738,0.05599107,0.01866369,0.03732738,0.01866369,0.25781087,0.12240559,0.22784604,1,1,1
0.0,0.02066943,0.02066943,0.0,0.0,0.0,0.0,0.08267771,0.02066943,0.04133885,0.04133885,0.02066943,0.04133885,0.02066943,0.06200828,0.0,0.24891758,0.18612902,0.19290371,1,1,0
0.02527423,0.0,0.07582268,0.0,0.02527423,0.02527423,0.0,0.07582268,0.02527423,0.10109691,0.02527423,0.0,0.0,0.02527423,0.05054845,0.0,0.24211279,0.21897438,0.08397675,1,1,1
0.0,0.04150818,0.0,0.0,0.04150818,0.02075409,0.0,0.08301636,0.0,0.04150818,0.02075409,0.02075409,0.0,0.06226227,0.04150818,0.04150818,0.22683894,0.20357611,0.15450314,1,1,0
0.01858891,0.01858891,0.03717782,0.0,0.03717782,0.0,0.0,0.01858891,0.0,0.03717782,0.05576674,0.05576674,0.0,0.0,0.05576674,0.0,0.24445113,0.15017313,0.27077532,1,1,1
0.06999348,0.02333116,0.04666232,0.0,0.02333116,0.02333116,0.0,0.02333116,0.02333116,0.0,0.0,0.09332464,0.0,0.04666232,0.06999348,0.04666232,0.20315811,0.17037871,0.13650882,1,1,0
0.0,0.01815873,0.07263493,0.0,0.03631747,0.0,0.01815873,0.03631747,0.03631747,0.0544762,0.0544762,0.0,0.0,0.03631747,0.0,0.0,0.29238453,0.18315934,0.16128146,1,1,0
0.02298113,0.02298113,0.04596226,0.02298113,0.0,0.0,0.0,0.04596226,0.04596226,0.02298113,0.02298113,0.0,0.04596226,0.0,0.04596226,0.13788679,0.18378267,0.15518056,0.178433,1,1,0
0.01640608,0.01640608,0.01640608,0.01640608,0.01640608,0.01640608,0.01640608,0.01640608,0.0,0.03281216,0.04921824,0.03281216,0.01640608,0.0,0.04921824,0.01640608,0.28777654,0.21608881,0.16801301,1,1,1
0.0,0.0,0.0,0.0,0.0,0.02663808,0.02663808,0.05327615,0.0,0.05327615,0.03995711,0.02663808,0.0,0.02663808,0.05327615,0.0,0.2986487,0.14643617,0.24857726,1,1,0
0.0,0.01861512,0.03723025,0.0,0.05584537,0.07446049,0.01861512,0.0,0.0,0.03723025,0.01861512,0.03723025,0.0,0.01861512,0.03723025,0.01861512,0.26433612,0.21168429,0.15167712,1,1,0
0.0,0.01083753,0.01083753,0.0,0.0,0.02167506,0.05418765,0.0,0.01083753,0.05418765,0.06502518,0.0,0.0,0.0,0.0,0.0,0.33956392,0.23155488,0.20129307,1,1,1
0.0,0.0,0.05323601,0.01774534,0.01774534,0.0,0.0,0.01774534,0.0,0.05323601,0.03549067,0.05323601,0.03549067,0.0,0.05323601,0.03549067,0.25909888,0.20064579,0.16760329,1,1,0
0.0,0.02707579,0.04061368,0.01353789,0.0,0.01353789,0.04061368,0.0,0.01353789,0.01353789,0.0,0.04061368,0.06768947,0.0,0.0,0.0,0.31802658,0.17308577,0.23812979,1,1,1
0.01558546,0.01558546,0.01558546,0.01558546,0.03117091,0.01558546,0.01558546,0.0,0.01558546,0.04675637,0.04675637,0.03117091,0.0,0.0,0.06234183,0.0,0.26673472,0.22070674,0.18526395,1,1,0
0.04317748,0.04317748,0.0,0.06476622,0.02158874,0.02158874,0.0,0.04317748,0.0,0.0,0.02158874,0.02158874,0.06476622,0.02158874,0.02158874,0.06476622,0.2146845,0.19867783,0.13327411,1,1,0
0.02336217,0.04672433,0.02336217,0.04672433,0.02336217,0.0,0.0,0.0700865,0.0700865,0.02336217,0.02336217,0.0,0.02336217,0.02336217,0.0700865,0.0,0.19543214,0.19841989,0.13890466,1,1,0
0.0,0.02129235,0.0425847,0.0,0.0425847,0.0425847,0.0,0.0851694,0.0,0.02129235,0.06387705,0.02129235,0.02129235,0.0851694,0.0,0.02129235,0.21408518,0.13468129,0.18280185,1,1,0
0.01297996,0.0,0.03893987,0.0,0.0,0.01297996,0.02595992,0.0,0.02595992,0.01297996,0.07787975,0.05191983,0.01297996,0.01297996,0.01297996,0.01297996,0.26186291,0.21014845,0.21646965,1,1,0
0.0,0.01935595,0.01935595,0.05806786,0.0387119,0.0387119,0.01935595,0.0,0.01935595,0.01935595,0.01935595,0.01935595,0.0387119,0.01935595,0.0387119,0.0387119,0.21006607,0.18413588,0.19932306,1,1,1
0.03391765,0.03391765,0.01695883,0.05087648,0.05087648,0.0,0.01695883,0.0,0.01695883,0.03391765,0.03391765,0.0,0.01695883,0.01695883,0.01695883,0.03391765,0.26165806,0.1665235,0.19872424,1,1,1
0.0,0.02013502,0.02013502,0.06040507,0.06040507,0.0,0.04027005,0.0,0.06040507,0.0,0.06040507,0.02013502,0.0,0.0805401,0.02013502,0.0,0.23058163,0.16978773,0.1566601,1,1,0
0.04345086,0.0,0.04345086,0.02172543,0.0,0.04345086,0.0,0.04345086,0.06517628,0.04345086,0.06517628,0.0,0.0,0.0,0.06517628,0.02172543,0.14329557,0.19184927,0.20862118,1,1,0
0.01733634,0.01733634,0.0,0.05200902,0.03467268,0.0,0.03467268,0.0,0.03467268,0.01733634,0.05200902,0.01733634,0.0,0.01733634,0.03467268,0.03467268,0.23324592,0.22508696,0.17760396,1,1,0
0.0,0.0,0.05064933,0.05064933,0.0,0.02532467,0.0,0.075974,0.05064933,0.0,0.0,0.05064933,0.075974,0.075974,0.02532467,0.05064933,0.1883507,0.13139263,0.14843867,1,1,0
0.0699471,0.0466314,0.0233157,0.0466314,0.0233157,0.0,0.0,0.0233157,0.0932628,0.0,0.0,0.0233157,0.0233157,0.0,0.0932628,0.0233157,0.17968553,0.20249057,0.12819421,1,1,0
